neighbourhood_group,latitude,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365
2.0,40.84377,-73.94094,1.0,4.0,1.0,88.0
2.0,40.75439,-73.96648,0.0,4.0,49.0,121.0
2.0,40.79912,-73.94202,2.0,2.0,9.0,10.0
1.0,40.71021,-73.94944,0.0,2.0,1.0,0.0
1.0,40.71779,-73.94232,0.0,2.0,3.0,341.0
2.0,40.75355,-73.97352,1.0,7.0,1.0,184.0
2.0,40.77697,-73.95272,0.0,3.0,1.0,70.0
1.0,40.70117,-73.91755,1.0,1.0,1.0,0.0
1.0,40.68515,-73.95566,1.0,7.0,1.0,0.0
2.0,40.76322,-73.99253,0.0,3.0,2.0,76.0
2.0,40.78402,-73.94974,0.0,2.0,1.0,281.0
2.0,40.76481,-73.9922,0.0,4.0,1.0,43.0
3.0,40.72807,-73.86872,1.0,1.0,4.0,0.0
2.0,40.7554,-73.96474,0.0,30.0,14.0,289.0
3.0,40.76075,-73.87943,1.0,1.0,2.0,322.0
2.0,40.72592,-73.99026,0.0,2.0,1.0,0.0
2.0,40.73191,-74.00493,0.0,3.0,1.0,0.0
3.0,40.72761,-73.84109,1.0,1.0,2.0,361.0
2.0,40.76578,-73.99309,0.0,1.0,1.0,0.0
1.0,40.68339,-73.9422,0.0,3.0,2.0,89.0
2.0,40.8018,-73.9413,0.0,2.0,1.0,6.0
1.0,40.69546,-73.96188,1.0,3.0,2.0,53.0
2.0,40.84274,-73.94219,1.0,1.0,2.0,179.0
2.0,40.76046,-73.99131,0.0,2.0,2.0,223.0
2.0,40.71313,-73.98665,1.0,3.0,2.0,181.0
1.0,40.67807,-73.95913,0.0,4.0,1.0,0.0
1.0,40.68269,-73.94004,0.0,5.0,1.0,0.0
1.0,40.69989,-73.93617,1.0,1.0,2.0,115.0
2.0,40.78012,-73.97874,0.0,2.0,1.0,0.0
0.0,40.86269,-73.89073,1.0,3.0,8.0,170.0
2.0,40.82036,-73.95589,1.0,5.0,1.0,0.0
1.0,40.68917,-73.96545,1.0,14.0,1.0,335.0
1.0,40.6832,-73.9891,1.0,30.0,3.0,365.0
2.0,40.80096,-73.95776,1.0,2.0,1.0,157.0
0.0,40.85743,-73.90233,2.0,1.0,1.0,11.0
1.0,40.64578,-73.94756,1.0,2.0,4.0,361.0
1.0,40.67659,-73.95608,0.0,2.0,1.0,16.0
1.0,40.63383,-73.94175,1.0,1.0,1.0,90.0
1.0,40.66094,-73.94535,1.0,1.0,1.0,0.0
1.0,40.6941,-73.96295,1.0,3.0,2.0,25.0
2.0,40.75102,-73.99841,0.0,30.0,1.0,179.0
1.0,40.70548,-73.92671,1.0,2.0,1.0,0.0
2.0,40.84131,-73.93574,1.0,2.0,1.0,0.0
1.0,40.67943,-73.94435,0.0,6.0,1.0,35.0
2.0,40.8057,-73.94689,0.0,3.0,3.0,297.0
3.0,40.74237,-73.91112,1.0,3.0,3.0,65.0
2.0,40.82892,-73.94745,0.0,3.0,1.0,47.0
2.0,40.76999,-73.9477,1.0,4.0,1.0,8.0
1.0,40.64165,-73.94062,1.0,2.0,4.0,362.0
1.0,40.68781,-73.91377,0.0,4.0,1.0,0.0
3.0,40.74946,-73.93854,1.0,5.0,1.0,0.0
1.0,40.67293,-73.98609,0.0,30.0,1.0,189.0
2.0,40.74753,-74.00396,0.0,3.0,1.0,9.0
2.0,40.72158,-73.98998,0.0,3.0,1.0,0.0
2.0,40.77998,-73.98462,0.0,2.0,1.0,2.0
1.0,40.70286,-73.92271,1.0,2.0,1.0,0.0
0.0,40.81133,-73.92356,0.0,5.0,2.0,14.0
2.0,40.82105,-73.94588,0.0,2.0,1.0,1.0
1.0,40.6467,-73.99679,1.0,2.0,1.0,0.0
2.0,40.82239,-73.95437,0.0,3.0,1.0,0.0
1.0,40.65096,-73.96395,1.0,5.0,1.0,0.0
1.0,40.66692,-73.95205,0.0,1.0,1.0,6.0
3.0,40.76848,-73.90768,1.0,2.0,2.0,340.0
1.0,40.67685,-74.00581,0.0,3.0,1.0,300.0
1.0,40.71532,-73.93951,0.0,4.0,1.0,0.0
1.0,40.71403,-73.96171,1.0,1.0,3.0,0.0
2.0,40.73638,-74.00057,1.0,2.0,2.0,180.0
1.0,40.64661,-73.95999,0.0,6.0,1.0,202.0
2.0,40.72607,-74.00166,0.0,4.0,1.0,156.0
3.0,40.75619,-73.91881,1.0,1.0,1.0,0.0
2.0,40.77207,-73.95599,0.0,60.0,3.0,33.0
2.0,40.81102,-73.94712,0.0,4.0,1.0,5.0
2.0,40.86118,-73.92758,0.0,3.0,1.0,0.0
1.0,40.71435,-73.95508,1.0,1.0,2.0,0.0
2.0,40.7642,-73.98677,0.0,2.0,1.0,284.0
2.0,40.76258,-73.96809,1.0,3.0,3.0,15.0
2.0,40.72706,-74.00476,0.0,2.0,1.0,6.0
2.0,40.72185,-73.98246,0.0,5.0,2.0,316.0
2.0,40.72555,-73.98247,0.0,2.0,1.0,0.0
1.0,40.67497,-73.97913,0.0,5.0,2.0,219.0
3.0,40.70412,-73.90171,1.0,3.0,1.0,0.0
4.0,40.57641,-74.12931,0.0,2.0,1.0,71.0
1.0,40.71358,-73.95906,1.0,5.0,1.0,0.0
0.0,40.81037,-73.91946,0.0,2.0,1.0,0.0
1.0,40.68549,-73.94724,1.0,2.0,4.0,301.0
0.0,40.8716,-73.89177,0.0,2.0,1.0,48.0
1.0,40.66766,-73.98257,0.0,2.0,1.0,0.0
1.0,40.72587,-73.94122,0.0,5.0,1.0,26.0
3.0,40.76923,-73.91835,0.0,1.0,1.0,0.0
2.0,40.7505,-73.99608,0.0,4.0,1.0,44.0
1.0,40.69818,-73.93577,1.0,3.0,1.0,112.0
1.0,40.68871,-73.97181,1.0,8.0,5.0,280.0
2.0,40.76984,-73.98225,0.0,1.0,1.0,0.0
3.0,40.76373,-73.86508,0.0,1.0,1.0,0.0
3.0,40.70534,-73.87995,1.0,2.0,2.0,63.0
2.0,40.72179,-73.97951,0.0,2.0,1.0,0.0
1.0,40.6904,-73.91538,1.0,6.0,8.0,147.0
2.0,40.79889,-73.97182,0.0,2.0,1.0,0.0
2.0,40.7297,-73.98552,0.0,7.0,1.0,135.0
3.0,40.72085,-73.7496,0.0,2.0,1.0,282.0
3.0,40.69942,-73.90968,0.0,3.0,1.0,0.0
2.0,40.82246,-73.93817,1.0,1.0,2.0,180.0
2.0,40.78017,-73.97574,1.0,30.0,10.0,342.0
2.0,40.8078,-73.93837,0.0,2.0,1.0,25.0
2.0,40.78697,-73.97351,1.0,2.0,1.0,0.0
0.0,40.88301,-73.85452,1.0,5.0,2.0,123.0
1.0,40.71097,-73.94549,1.0,5.0,1.0,0.0
2.0,40.75606,-73.97004,0.0,2.0,1.0,7.0
1.0,40.68706,-73.97065,0.0,30.0,3.0,326.0
1.0,40.64846,-73.96186,1.0,1.0,3.0,362.0
3.0,40.70937,-73.89702,1.0,30.0,23.0,192.0
2.0,40.73476,-73.98452,0.0,2.0,1.0,304.0
1.0,40.66875,-73.98779,0.0,31.0,2.0,281.0
3.0,40.74266,-73.91884,0.0,2.0,1.0,0.0
1.0,40.67533,-73.94889,0.0,2.0,2.0,0.0
1.0,40.70998,-73.94694,1.0,3.0,3.0,365.0
2.0,40.71364,-73.99153,1.0,1.0,4.0,257.0
1.0,40.65963,-73.98068,1.0,7.0,1.0,0.0
3.0,40.73216,-73.81841,1.0,1.0,1.0,241.0
1.0,40.64882,-73.9605,0.0,3.0,1.0,157.0
1.0,40.70982,-73.95831,1.0,1.0,1.0,2.0
3.0,40.68226,-73.84396,2.0,1.0,1.0,0.0
2.0,40.73754,-73.98741,0.0,30.0,87.0,249.0
1.0,40.66779,-73.91676,1.0,2.0,1.0,325.0
2.0,40.82065,-73.95483,1.0,5.0,3.0,8.0
2.0,40.7239,-73.99678,0.0,30.0,1.0,365.0
2.0,40.83307,-73.93515,1.0,80.0,1.0,179.0
1.0,40.68596,-73.95837,0.0,25.0,1.0,364.0
1.0,40.66247,-73.95011,0.0,4.0,1.0,21.0
1.0,40.68669,-73.93452,1.0,3.0,1.0,340.0
1.0,40.68594,-73.92394,1.0,4.0,1.0,0.0
1.0,40.7016,-73.91533,1.0,2.0,2.0,0.0
2.0,40.72948,-73.98694,0.0,8.0,1.0,0.0
2.0,40.82915,-73.94453,1.0,1.0,1.0,29.0
2.0,40.72474,-73.98273,1.0,1.0,1.0,0.0
3.0,40.77103,-73.89461,1.0,1.0,1.0,363.0
1.0,40.63431,-74.02552,0.0,3.0,1.0,353.0
3.0,40.76152,-73.92254,1.0,5.0,2.0,249.0
2.0,40.80766,-73.96594,1.0,30.0,2.0,246.0
2.0,40.77632,-73.95458,1.0,1.0,2.0,254.0
1.0,40.68262,-73.97299,0.0,3.0,1.0,129.0
1.0,40.70013,-73.95165,0.0,2.0,1.0,0.0
1.0,40.67413,-73.9398,1.0,2.0,1.0,10.0
2.0,40.79711,-73.93255,1.0,2.0,1.0,86.0
2.0,40.79311,-73.94587,1.0,1.0,1.0,0.0
1.0,40.69093,-73.97046,0.0,3.0,1.0,249.0
2.0,40.77672,-73.95559,1.0,3.0,1.0,36.0
3.0,40.75746,-73.83069,1.0,1.0,3.0,358.0
1.0,40.69159,-73.93339,1.0,2.0,1.0,0.0
1.0,40.66706,-73.86781,0.0,2.0,1.0,149.0
1.0,40.67658,-73.94683,1.0,4.0,2.0,0.0
2.0,40.84721,-73.93321,1.0,2.0,1.0,53.0
1.0,40.68976,-73.96533,0.0,2.0,1.0,343.0
2.0,40.71758,-73.99792,0.0,2.0,2.0,0.0
2.0,40.72866,-74.00095,0.0,3.0,1.0,80.0
3.0,40.70728,-73.90572,1.0,4.0,1.0,51.0
2.0,40.72276,-73.9886,0.0,1.0,1.0,0.0
1.0,40.71509,-73.96342,0.0,2.0,1.0,13.0
1.0,40.71672,-73.95484,0.0,2.0,1.0,0.0
2.0,40.7594,-73.99748,1.0,4.0,3.0,365.0
2.0,40.72296,-73.98322,0.0,1.0,1.0,287.0
1.0,40.71404,-73.95783,1.0,1.0,1.0,0.0
1.0,40.69112,-73.95203,1.0,3.0,1.0,199.0
3.0,40.79511,-73.8473,1.0,7.0,1.0,279.0
2.0,40.71454,-73.99271,0.0,7.0,1.0,36.0
2.0,40.77687,-73.95173,0.0,30.0,96.0,0.0
1.0,40.66324,-73.94233,0.0,2.0,2.0,0.0
2.0,40.71887,-73.99256,1.0,5.0,1.0,118.0
2.0,40.76351,-73.98431,0.0,1.0,1.0,0.0
2.0,40.73873,-73.98153,2.0,30.0,1.0,0.0
2.0,40.74513,-74.00076,1.0,3.0,1.0,80.0
1.0,40.71276,-73.95114,0.0,2.0,1.0,0.0
2.0,40.71978,-73.98705,0.0,2.0,4.0,297.0
2.0,40.7175,-73.98435,1.0,2.0,1.0,60.0
2.0,40.74241,-73.97954,0.0,30.0,91.0,281.0
2.0,40.7699,-73.95692,0.0,3.0,1.0,0.0
2.0,40.77564,-73.94551,1.0,1.0,2.0,0.0
2.0,40.72525,-74.00142,0.0,1.0,12.0,23.0
2.0,40.76989,-73.98229,0.0,30.0,1.0,124.0
1.0,40.69627,-73.92265,1.0,3.0,5.0,0.0
1.0,40.69465,-73.92675,0.0,30.0,1.0,26.0
2.0,40.80095,-73.96725,1.0,90.0,1.0,90.0
3.0,40.72201,-73.90822,1.0,1.0,1.0,82.0
3.0,40.74993,-73.91346,0.0,2.0,1.0,0.0
2.0,40.72229,-73.98175,0.0,3.0,1.0,0.0
1.0,40.61182,-73.95436,0.0,3.0,1.0,0.0
2.0,40.72141,-73.98866,0.0,3.0,1.0,319.0
0.0,40.88017,-73.83574,0.0,2.0,13.0,359.0
2.0,40.74042,-73.97822,1.0,1.0,1.0,0.0
2.0,40.80887,-73.94889,1.0,3.0,1.0,0.0
2.0,40.72454,-73.97836,0.0,1.0,1.0,3.0
1.0,40.71858,-73.95711,1.0,1.0,1.0,0.0
2.0,40.87312,-73.9179,1.0,1.0,1.0,317.0
3.0,40.70388,-73.88012,0.0,2.0,1.0,3.0
2.0,40.71962,-73.98567,0.0,2.0,1.0,227.0
2.0,40.76186,-73.98851,1.0,1.0,1.0,0.0
1.0,40.68901,-73.95057,1.0,2.0,1.0,0.0
1.0,40.67644,-73.91078,0.0,2.0,1.0,7.0
2.0,40.84543,-73.94283,1.0,1.0,1.0,280.0
1.0,40.63415,-73.95208,0.0,4.0,1.0,65.0
2.0,40.83919,-73.94585,1.0,3.0,2.0,0.0
2.0,40.72522,-73.97786,1.0,4.0,3.0,54.0
1.0,40.69425,-73.99503,0.0,3.0,1.0,0.0
2.0,40.79795,-73.96175,0.0,30.0,12.0,310.0
2.0,40.80742,-73.95214,1.0,4.0,3.0,0.0
1.0,40.71524,-73.9553,0.0,2.0,2.0,330.0
1.0,40.7257,-73.95553,1.0,1.0,2.0,163.0
1.0,40.71243,-73.95873,1.0,1.0,1.0,0.0
1.0,40.68383,-73.96319,0.0,2.0,2.0,294.0
2.0,40.86319,-73.92672,1.0,2.0,1.0,359.0
1.0,40.69029,-73.92277,0.0,3.0,1.0,0.0
2.0,40.70388,-74.0082,0.0,2.0,1.0,1.0
2.0,40.71363,-73.9909,1.0,1.0,2.0,10.0
2.0,40.75088,-73.971,0.0,4.0,1.0,100.0
2.0,40.76137,-73.96042,0.0,30.0,121.0,365.0
2.0,40.79272,-73.97069,0.0,20.0,2.0,0.0
1.0,40.68022,-73.91423,1.0,2.0,10.0,350.0
2.0,40.80926,-73.95419,0.0,4.0,1.0,42.0
2.0,40.73631,-73.99977,0.0,15.0,2.0,89.0
1.0,40.68426,-73.95054,0.0,3.0,1.0,237.0
1.0,40.7169,-73.94714,1.0,2.0,1.0,0.0
3.0,40.73088,-73.87488,0.0,2.0,1.0,315.0
1.0,40.71459,-73.94844,0.0,30.0,1.0,222.0
1.0,40.68809,-73.90641,1.0,1.0,3.0,0.0
1.0,40.68281,-73.96446,0.0,2.0,1.0,0.0
1.0,40.72791,-73.95689,0.0,5.0,1.0,0.0
0.0,40.87991,-73.91673,0.0,2.0,1.0,318.0
2.0,40.78744,-73.94319,0.0,10.0,1.0,0.0
1.0,40.70322,-73.92718,1.0,30.0,3.0,297.0
2.0,40.76464,-73.9593,1.0,1.0,1.0,0.0
1.0,40.68307,-73.99226,0.0,4.0,1.0,4.0
1.0,40.67144,-73.94613,0.0,2.0,1.0,298.0
1.0,40.69026,-73.90689,1.0,4.0,1.0,158.0
4.0,40.64332,-74.08283,0.0,2.0,1.0,191.0
2.0,40.81693,-73.94562,1.0,5.0,3.0,320.0
1.0,40.68331,-73.96568,0.0,7.0,1.0,0.0
3.0,40.71639,-73.85799,1.0,2.0,2.0,19.0
2.0,40.77444,-73.95908,0.0,2.0,1.0,345.0
2.0,40.76802,-73.98721,2.0,1.0,6.0,24.0
2.0,40.82173,-73.94831,0.0,2.0,1.0,0.0
1.0,40.67923,-73.96286,0.0,1.0,1.0,257.0
2.0,40.76486,-73.97822,0.0,3.0,1.0,0.0
1.0,40.70907,-73.9495,1.0,2.0,2.0,0.0
1.0,40.71606,-73.94367,0.0,5.0,1.0,318.0
1.0,40.67635,-73.89124,1.0,3.0,1.0,2.0
1.0,40.688,-73.97008,0.0,2.0,1.0,68.0
2.0,40.73501,-74.00835,0.0,30.0,1.0,329.0
2.0,40.76347,-73.978,0.0,1.0,2.0,90.0
1.0,40.6847,-73.92904,1.0,1.0,1.0,34.0
1.0,40.69467,-73.94833,1.0,3.0,1.0,0.0
1.0,40.71982,-73.94409,1.0,7.0,1.0,0.0
2.0,40.82734,-73.94718,0.0,4.0,1.0,6.0
1.0,40.64507,-73.95933,1.0,1.0,1.0,0.0
2.0,40.79952,-73.96003,1.0,30.0,1.0,90.0
2.0,40.73942,-73.98648,0.0,7.0,1.0,178.0
2.0,40.8235,-73.95139,0.0,2.0,1.0,0.0
1.0,40.69088,-73.97307,1.0,2.0,2.0,331.0
2.0,40.79145,-73.97709,0.0,5.0,1.0,0.0
2.0,40.7975,-73.97161,0.0,2.0,1.0,37.0
1.0,40.67522,-73.94677,0.0,4.0,1.0,0.0
2.0,40.72902,-74.00152,1.0,1.0,1.0,105.0
2.0,40.78728,-73.9471,0.0,30.0,1.0,235.0
1.0,40.65657,-74.00358,1.0,1.0,4.0,325.0
2.0,40.75832,-73.99179,1.0,1.0,3.0,116.0
3.0,40.71685,-73.87507,0.0,31.0,1.0,83.0
2.0,40.74785,-73.99664,1.0,1.0,5.0,309.0
1.0,40.70483,-73.93426,1.0,5.0,1.0,43.0
1.0,40.7086,-73.94715,0.0,2.0,1.0,0.0
1.0,40.73293,-73.95889,0.0,5.0,1.0,174.0
1.0,40.68766,-73.92788,1.0,2.0,5.0,358.0
2.0,40.72775,-73.9863,1.0,2.0,2.0,0.0
1.0,40.66261,-73.9588,1.0,1.0,2.0,0.0
1.0,40.72429,-73.94534,0.0,3.0,1.0,0.0
2.0,40.75565,-73.9634,0.0,30.0,49.0,365.0
2.0,40.76786,-73.96973,0.0,4.0,1.0,17.0
1.0,40.68317,-73.93553,1.0,3.0,1.0,47.0
1.0,40.7017,-73.92344,1.0,2.0,1.0,0.0
1.0,40.69067,-73.93917,0.0,1.0,1.0,47.0
0.0,40.85018,-73.9167,1.0,2.0,1.0,364.0
2.0,40.76236,-73.99827,0.0,3.0,1.0,0.0
2.0,40.75998,-73.98952,1.0,1.0,12.0,187.0
1.0,40.60783,-73.98445,1.0,3.0,1.0,89.0
2.0,40.79435,-73.9745,0.0,5.0,1.0,0.0
3.0,40.74681,-73.94586,0.0,1.0,1.0,0.0
2.0,40.81862,-73.95565,1.0,2.0,1.0,0.0
1.0,40.7103,-73.96622,1.0,4.0,1.0,0.0
1.0,40.66232,-73.95251,1.0,2.0,1.0,0.0
3.0,40.73429,-73.87237,0.0,2.0,1.0,34.0
1.0,40.69292,-73.94326,1.0,3.0,1.0,69.0
2.0,40.79618,-73.94142,0.0,1.0,1.0,312.0
2.0,40.80109,-73.97093,0.0,4.0,1.0,207.0
1.0,40.68887,-73.97021,1.0,1.0,2.0,0.0
2.0,40.83038,-73.94531,1.0,1.0,1.0,0.0
2.0,40.76525,-73.99056,0.0,1.0,1.0,360.0
2.0,40.72701,-74.0011,0.0,3.0,1.0,0.0
2.0,40.80289,-73.95813,1.0,30.0,6.0,335.0
2.0,40.83378,-73.94966,1.0,1.0,1.0,365.0
2.0,40.82088,-73.93879,1.0,1.0,1.0,0.0
2.0,40.81959,-73.9379,1.0,3.0,8.0,341.0
2.0,40.80385,-73.95294,1.0,7.0,1.0,254.0
2.0,40.71467,-73.99239,0.0,14.0,1.0,0.0
1.0,40.71315,-73.95695,1.0,1.0,1.0,13.0
2.0,40.72716,-73.98264,0.0,4.0,1.0,0.0
2.0,40.77998,-73.98218,2.0,1.0,1.0,0.0
2.0,40.73743,-73.98652,0.0,2.0,1.0,12.0
2.0,40.75912,-73.98985,1.0,1.0,2.0,19.0
3.0,40.75396,-73.90111,1.0,2.0,1.0,4.0
1.0,40.67999,-73.96462,0.0,7.0,2.0,129.0
1.0,40.69901,-73.93967,1.0,3.0,1.0,188.0
1.0,40.70084,-73.93033,1.0,1.0,1.0,341.0
2.0,40.80966,-73.95299,1.0,1.0,2.0,0.0
2.0,40.71241,-73.99458,1.0,1.0,3.0,356.0
1.0,40.68706,-73.99893,0.0,7.0,1.0,0.0
2.0,40.84099,-73.93694,1.0,5.0,3.0,228.0
0.0,40.81476,-73.80001,0.0,2.0,1.0,153.0
4.0,40.63471,-74.10942,0.0,1.0,1.0,175.0
1.0,40.70755,-73.94892,0.0,30.0,3.0,314.0
1.0,40.71255,-73.93922,0.0,3.0,1.0,3.0
1.0,40.70863,-73.95543,0.0,3.0,1.0,0.0
3.0,40.7387,-73.8771,1.0,30.0,37.0,31.0
2.0,40.72303,-73.98965,1.0,3.0,1.0,0.0
0.0,40.85927,-73.90142,1.0,21.0,2.0,266.0
1.0,40.66872,-73.95362,1.0,2.0,1.0,0.0
1.0,40.57688,-73.95308,0.0,3.0,1.0,134.0
2.0,40.77834,-73.95193,0.0,30.0,65.0,364.0
1.0,40.72163,-73.9478,1.0,7.0,1.0,49.0
1.0,40.69464,-73.99885,0.0,10.0,1.0,0.0
1.0,40.67705,-73.99655,0.0,2.0,1.0,258.0
1.0,40.63348,-73.94737,1.0,1.0,8.0,189.0
1.0,40.6748,-74.00006,0.0,2.0,1.0,0.0
2.0,40.73544,-73.97465,1.0,5.0,1.0,201.0
1.0,40.68634,-73.92516,0.0,4.0,1.0,279.0
1.0,40.68648,-73.99257,1.0,3.0,1.0,271.0
2.0,40.80107,-73.93656,0.0,2.0,1.0,185.0
1.0,40.64495,-73.95896,0.0,5.0,1.0,0.0
2.0,40.74846,-73.98708,0.0,6.0,2.0,27.0
3.0,40.76005,-73.83447,1.0,2.0,1.0,51.0
2.0,40.73293,-73.9946,1.0,1.0,1.0,0.0
1.0,40.68557,-73.97199,0.0,6.0,1.0,12.0
2.0,40.80379,-73.94434,1.0,1.0,2.0,91.0
1.0,40.72055,-73.95825,0.0,2.0,1.0,95.0
1.0,40.71468,-73.95841,1.0,2.0,1.0,0.0
3.0,40.74686,-73.91283,0.0,2.0,1.0,0.0
2.0,40.7354,-74.00208,1.0,100.0,1.0,270.0
2.0,40.72683,-74.00222,0.0,1.0,1.0,308.0
2.0,40.74063,-73.99998,1.0,2.0,1.0,0.0
2.0,40.70428,-74.00952,1.0,5.0,1.0,0.0
2.0,40.74419,-73.97195,0.0,30.0,23.0,353.0
1.0,40.71863,-73.94416,0.0,24.0,1.0,27.0
0.0,40.86737,-73.89415,1.0,3.0,1.0,197.0
1.0,40.69467,-73.92433,1.0,2.0,5.0,0.0
3.0,40.76871,-73.91839,0.0,1.0,5.0,297.0
1.0,40.71926,-73.95485,1.0,3.0,1.0,0.0
2.0,40.81872,-73.94363,0.0,7.0,2.0,150.0
2.0,40.76545,-73.95668,0.0,7.0,1.0,0.0
1.0,40.65358,-73.94965,1.0,4.0,2.0,48.0
2.0,40.76268,-73.98407,1.0,5.0,1.0,0.0
1.0,40.66124,-73.99449,0.0,30.0,2.0,51.0
1.0,40.68295,-73.93942,0.0,4.0,1.0,18.0
1.0,40.71815,-73.94189,0.0,2.0,1.0,239.0
2.0,40.74604,-73.98555,0.0,1.0,1.0,0.0
2.0,40.74404,-73.97239,0.0,2.0,1.0,0.0
3.0,40.66894,-73.85369,1.0,1.0,1.0,20.0
2.0,40.79147,-73.96644,1.0,14.0,1.0,87.0
1.0,40.71251,-73.947,1.0,3.0,1.0,277.0
1.0,40.69165,-73.94345,1.0,1.0,4.0,189.0
2.0,40.79535,-73.93274,0.0,5.0,2.0,242.0
2.0,40.74374,-73.98541,0.0,4.0,1.0,0.0
1.0,40.68994,-73.93425,0.0,1.0,1.0,52.0
1.0,40.69562,-73.94734,1.0,30.0,1.0,0.0
2.0,40.74174,-73.98162,0.0,25.0,1.0,0.0
3.0,40.69462,-73.80178,1.0,1.0,1.0,88.0
1.0,40.66064,-73.94315,1.0,2.0,2.0,22.0
1.0,40.70782,-73.95462,1.0,1.0,1.0,0.0
2.0,40.74389,-73.99835,2.0,2.0,4.0,171.0
2.0,40.74057,-74.00263,0.0,4.0,2.0,5.0
2.0,40.81781,-73.9347,0.0,2.0,1.0,0.0
1.0,40.70357,-73.9474,0.0,4.0,1.0,321.0
2.0,40.77528,-73.95238,0.0,30.0,15.0,323.0
3.0,40.70626,-73.90931,0.0,5.0,1.0,325.0
2.0,40.80381,-73.95055,0.0,10.0,1.0,0.0
2.0,40.78353,-73.94592,1.0,2.0,1.0,0.0
1.0,40.66697,-73.93225,1.0,1.0,1.0,251.0
2.0,40.72713,-73.98159,0.0,2.0,1.0,0.0
2.0,40.82265,-73.94686,1.0,21.0,1.0,286.0
1.0,40.65114,-73.96333,0.0,3.0,1.0,0.0
2.0,40.77032,-73.99493,1.0,2.0,1.0,179.0
3.0,40.74518,-73.91704,0.0,30.0,2.0,338.0
1.0,40.69689,-73.93333,1.0,2.0,1.0,156.0
2.0,40.70551,-74.00839,0.0,29.0,96.0,1.0
1.0,40.71069,-73.95175,0.0,10.0,1.0,152.0
2.0,40.73877,-73.98707,0.0,30.0,1.0,0.0
1.0,40.64683,-73.93003,1.0,2.0,4.0,360.0
2.0,40.72639,-73.98827,0.0,1.0,1.0,0.0
1.0,40.69783,-73.90998,1.0,3.0,1.0,0.0
2.0,40.75987,-73.99615,1.0,2.0,1.0,41.0
2.0,40.73118,-73.98885,0.0,30.0,2.0,358.0
1.0,40.70324,-73.91353,1.0,4.0,2.0,0.0
1.0,40.67539,-73.96093,0.0,7.0,1.0,157.0
2.0,40.80759,-73.94103,0.0,5.0,3.0,8.0
1.0,40.67607,-73.95408,0.0,1.0,1.0,348.0
4.0,40.53871,-74.16966,0.0,1.0,1.0,136.0
1.0,40.6752,-73.89218,0.0,5.0,2.0,217.0
2.0,40.83219,-73.94334,1.0,1.0,1.0,0.0
2.0,40.72552,-73.97879,0.0,2.0,1.0,0.0
1.0,40.68577,-73.9928,0.0,2.0,1.0,0.0
2.0,40.82064,-73.94646,0.0,2.0,1.0,0.0
1.0,40.6791,-73.97369,0.0,1.0,1.0,0.0
2.0,40.80264,-73.95921,1.0,5.0,1.0,0.0
1.0,40.71187,-73.93593,0.0,2.0,1.0,0.0
1.0,40.65014,-74.00615,1.0,3.0,1.0,6.0
2.0,40.79,-73.94728,0.0,2.0,1.0,0.0
1.0,40.66158,-73.98954,0.0,2.0,1.0,0.0
2.0,40.84121,-73.93881,0.0,12.0,3.0,88.0
2.0,40.80194,-73.95551,0.0,1.0,1.0,0.0
3.0,40.74444,-73.896,1.0,1.0,1.0,90.0
2.0,40.73512,-73.98614,0.0,30.0,65.0,242.0
2.0,40.71543,-73.99323,0.0,1.0,1.0,82.0
1.0,40.67779,-73.9229,1.0,1.0,2.0,197.0
2.0,40.71782,-74.01047,0.0,1.0,12.0,0.0
2.0,40.70512,-74.00719,0.0,1.0,8.0,325.0
1.0,40.68063,-73.95015,0.0,3.0,1.0,275.0
1.0,40.69116,-73.96039,0.0,6.0,1.0,11.0
2.0,40.84542,-73.93945,1.0,1.0,1.0,157.0
1.0,40.64722,-73.9736,0.0,14.0,1.0,21.0
2.0,40.83193,-73.9364,1.0,2.0,1.0,0.0
1.0,40.6602,-73.96246,1.0,3.0,1.0,0.0
3.0,40.76575,-73.91366,1.0,1.0,7.0,313.0
2.0,40.79291,-73.97599,0.0,2.0,1.0,70.0
2.0,40.75058,-73.97746,0.0,30.0,4.0,364.0
1.0,40.70484,-73.91942,1.0,3.0,2.0,2.0
2.0,40.73433,-74.00588,0.0,2.0,1.0,222.0
2.0,40.77579,-73.9557,1.0,3.0,5.0,132.0
1.0,40.68569,-73.93038,1.0,2.0,2.0,307.0
3.0,40.713,-73.83101,1.0,2.0,2.0,6.0
2.0,40.73563,-73.99846,0.0,4.0,1.0,0.0
2.0,40.73117,-73.98593,0.0,1.0,1.0,0.0
1.0,40.68697,-73.94506,0.0,2.0,1.0,29.0
2.0,40.80225,-73.94491,1.0,1.0,1.0,0.0
1.0,40.71799,-73.95826,0.0,5.0,1.0,51.0
3.0,40.75366,-73.9311,1.0,1.0,5.0,359.0
2.0,40.76389,-73.99072,2.0,1.0,1.0,0.0
3.0,40.74749,-73.92089,0.0,3.0,1.0,0.0
2.0,40.74477,-73.98004,0.0,6.0,1.0,0.0
2.0,40.72699,-73.99933,0.0,3.0,1.0,244.0
2.0,40.81024,-73.94362,0.0,2.0,1.0,18.0
2.0,40.78001,-73.9518,1.0,1.0,4.0,142.0
1.0,40.61465,-74.00312,1.0,2.0,4.0,236.0
3.0,40.6809,-73.78196,1.0,1.0,2.0,365.0
1.0,40.65292,-73.95229,1.0,5.0,5.0,159.0
